,timestamp_start,timestamp_end,qSQI_score,cSQI_score,sSQI_score,kSQI_score,pSQI_score,basSQI_score,annot_2,annot_3,record,consensus
176,2020-12-18 13:05:52.000000000,2020-12-18 13:05:54.000000000,0.667,0.53,3.141,12.873,0.509,0.986,1,1,emg6+emg6- 77,1
177,2020-12-18 13:05:54.000000000,2020-12-18 13:05:56.000000000,0.857,0.771,2.783,8.927,0.526,0.965,1,1,emg6+emg6- 77,1
178,2020-12-18 13:05:56.000000000,2020-12-18 13:05:58.000000000,1.0,0.637,3.648,14.348,0.479,0.981,1,1,emg6+emg6- 77,1
179,2020-12-18 13:05:58.000000000,2020-12-18 13:06:00.000000000,1.0,0.501,3.344,11.724,0.474,0.985,1,1,emg6+emg6- 77,1
180,2020-12-18 13:06:00.000000000,2020-12-18 13:06:02.000000000,1.0,0.645,3.536,14.781,0.506,0.986,1,1,emg6+emg6- 77,1
181,2020-12-18 13:06:02.000000000,2020-12-18 13:06:04.000000000,0.857,0.809,3.069,10.55,0.469,0.998,1,1,emg6+emg6- 77,1
182,2020-12-18 13:06:04.000000000,2020-12-18 13:06:06.000000000,1.0,0.612,3.605,15.041,0.473,0.983,1,1,emg6+emg6- 77,1
183,2020-12-18 13:06:06.000000000,2020-12-18 13:06:08.000000000,0.857,0.702,3.076,10.683,0.492,0.979,1,1,emg6+emg6- 77,1
184,2020-12-18 13:06:08.000000000,2020-12-18 13:06:10.000000000,1.0,0.53,3.783,15.858,0.522,0.994,1,1,emg6+emg6- 77,1
185,2020-12-18 13:06:10.000000000,2020-12-18 13:06:12.000000000,0.8,0.689,3.912,16.711,0.483,0.995,1,1,emg6+emg6- 77,1
186,2020-12-18 13:06:12.000000000,2020-12-18 13:06:14.000000000,0.857,0.78,3.028,10.188,0.484,0.981,1,1,emg6+emg6- 77,1
187,2020-12-18 13:06:14.000000000,2020-12-18 13:06:16.000000000,0.667,0.55,3.601,14.785,0.494,0.968,1,1,emg6+emg6- 77,1
188,2020-12-18 13:06:16.000000000,2020-12-18 13:06:18.000000000,1.0,0.644,3.462,14.844,0.506,0.992,1,1,emg6+emg6- 77,1
189,2020-12-18 13:06:18.000000000,2020-12-18 13:06:20.000000000,0.857,0.794,3.177,10.917,0.469,0.985,1,1,emg6+emg6- 77,1
190,2020-12-18 13:06:20.000000000,2020-12-18 13:06:22.000000000,1.0,0.561,3.821,16.182,0.515,0.991,1,1,emg6+emg6- 77,1
191,2020-12-18 13:06:22.000000000,2020-12-18 13:06:24.000000000,1.0,0.619,3.71,15.639,0.486,0.99,1,1,emg6+emg6- 77,1
192,2020-12-18 13:06:24.000000000,2020-12-18 13:06:26.000000000,0.8,0.712,3.824,16.103,0.5,0.989,1,1,emg6+emg6- 77,1
193,2020-12-18 13:06:26.000000000,2020-12-18 13:06:28.000000000,0.857,0.795,3.224,11.214,0.473,0.98,1,1,emg6+emg6- 77,1
194,2020-12-18 13:06:28.000000000,2020-12-18 13:06:30.000000000,1.0,0.564,3.794,16.001,0.484,0.984,1,1,emg6+emg6- 77,1
195,2020-12-18 13:06:30.000000000,2020-12-18 13:06:32.000000000,1.0,0.659,3.722,15.347,0.497,0.989,1,1,emg6+emg6- 77,1
196,2020-12-18 13:06:32.000000000,2020-12-18 13:06:34.000000000,1.0,0.683,3.582,15.0,0.412,0.965,1,1,emg6+emg6- 77,1
197,2020-12-18 13:06:34.000000000,2020-12-18 13:06:36.000000000,1.0,0.684,2.148,6.558,0.481,0.918,1,1,emg6+emg6- 77,1
198,2020-12-18 13:06:36.000000000,2020-12-18 13:06:38.000000000,0.75,0.579,0.552,2.087,0.479,0.925,1,1,emg6+emg6- 77,1
199,2020-12-18 13:06:38.000000000,2020-12-18 13:06:40.000000000,0.0,0.0,2.057,3.245,0.522,0.85,0,0,emg6+emg6- 77,0
200,2020-12-18 13:06:40.000000000,2020-12-18 13:06:42.000000000,0.857,0.675,0.493,0.36,0.519,0.893,0,1,emg6+emg6- 77,0
201,2020-12-18 13:06:42.000000000,2020-12-18 13:06:44.000000000,0.333,0.563,0.153,2.219,0.544,0.986,0,0,emg6+emg6- 77,0
202,2020-12-18 13:06:44.000000000,2020-12-18 13:06:46.000000000,1.0,0.487,0.117,2.572,0.491,0.911,1,0,emg6+emg6- 77,0
203,2020-12-18 13:06:46.000000000,2020-12-18 13:06:48.000000000,0.857,0.734,0.781,0.806,0.543,0.925,0,0,emg6+emg6- 77,0
204,2020-12-18 13:06:48.000000000,2020-12-18 13:06:50.000000000,0.857,0.693,0.789,1.11,0.461,0.871,0,0,emg6+emg6- 77,0
205,2020-12-18 13:06:50.000000000,2020-12-18 13:06:52.000000000,0.857,0.676,1.067,4.265,0.478,0.925,0,0,emg6+emg6- 77,0
206,2020-12-18 13:06:52.000000000,2020-12-18 13:06:54.000000000,0.5,0.646,0.056,0.191,0.574,0.92,0,0,emg6+emg6- 77,0
207,2020-12-18 13:06:54.000000000,2020-12-18 13:06:56.000000000,0.0,0.479,1.73,4.665,0.59,0.949,0,0,emg6+emg6- 77,0
208,2020-12-18 13:06:56.000000000,2020-12-18 13:06:58.000000000,0.0,0.504,0.752,0.436,0.598,0.957,0,0,emg6+emg6- 77,0
209,2020-12-18 13:06:58.000000000,2020-12-18 13:07:00.000000000,0.571,0.785,0.168,2.51,0.51,0.954,0,0,emg6+emg6- 77,0
210,2020-12-18 13:07:00.000000000,2020-12-18 13:07:02.000000000,0.667,0.643,0.668,1.465,0.605,0.948,0,0,emg6+emg6- 77,0
211,2020-12-18 13:07:02.000000000,2020-12-18 13:07:04.000000000,0.857,0.593,1.212,1.793,0.564,0.895,0,0,emg6+emg6- 77,0
212,2020-12-18 13:07:04.000000000,2020-12-18 13:07:06.000000000,0.571,0.725,0.619,1.079,0.534,0.975,0,0,emg6+emg6- 77,0
213,2020-12-18 13:07:06.000000000,2020-12-18 13:07:08.000000000,0.857,0.548,0.968,0.275,0.519,0.868,0,0,emg6+emg6- 77,0
214,2020-12-18 13:07:08.000000000,2020-12-18 13:07:10.000000000,0.5,0.641,1.784,5.633,0.666,0.922,0,0,emg6+emg6- 77,0
215,2020-12-18 13:07:10.000000000,2020-12-18 13:07:12.000000000,0.286,0.832,0.99,1.105,0.563,0.86,0,0,emg6+emg6- 77,0
216,2020-12-18 13:07:12.000000000,2020-12-18 13:07:14.000000000,0.25,0.676,0.05,0.451,0.603,0.977,0,0,emg6+emg6- 77,0
217,2020-12-18 13:07:14.000000000,2020-12-18 13:07:16.000000000,0.75,0.691,-0.018,-0.387,0.578,0.814,0,0,emg6+emg6- 77,0
218,2020-12-18 13:07:16.000000000,2020-12-18 13:07:18.000000000,0.25,0.476,2.161,6.537,0.644,0.925,0,0,emg6+emg6- 77,0
219,2020-12-18 13:07:18.000000000,2020-12-18 13:07:20.000000000,0.6,0.682,0.08,0.33,0.514,0.951,0,0,emg6+emg6- 77,0
220,2020-12-18 13:07:20.000000000,2020-12-18 13:07:22.000000000,0.25,0.831,-0.46,1.688,0.513,0.895,0,0,emg6+emg6- 77,0
221,2020-12-18 13:07:22.000000000,2020-12-18 13:07:24.000000000,0.286,0.441,0.688,1.699,0.533,0.927,0,0,emg6+emg6- 77,0
222,2020-12-18 13:07:24.000000000,2020-12-18 13:07:26.000000000,0.857,0.817,1.695,5.729,0.463,0.964,0,0,emg6+emg6- 77,0
223,2020-12-18 13:07:26.000000000,2020-12-18 13:07:28.000000000,0.857,0.799,1.383,3.888,0.485,0.925,1,1,emg6+emg6- 77,1
224,2020-12-18 13:07:28.000000000,2020-12-18 13:07:30.000000000,0.571,0.75,0.27,-0.613,0.479,0.844,0,0,emg6+emg6- 77,0
225,2020-12-18 13:07:30.000000000,2020-12-18 13:07:32.000000000,0.667,0.58,0.787,0.903,0.558,0.892,0,0,emg6+emg6- 77,0
226,2020-12-18 13:07:32.000000000,2020-12-18 13:07:34.000000000,0.857,0.789,2.49,8.17,0.466,0.95,1,1,emg6+emg6- 77,1
227,2020-12-18 13:07:34.000000000,2020-12-18 13:07:36.000000000,1.0,0.605,4.073,17.319,0.572,0.947,1,1,emg6+emg6- 77,1
228,2020-12-18 13:07:36.000000000,2020-12-18 13:07:38.000000000,0.75,0.822,0.206,1.627,0.56,0.898,0,1,emg6+emg6- 77,0
229,2020-12-18 13:07:38.000000000,2020-12-18 13:07:40.000000000,0.333,0.608,0.505,-1.041,0.543,0.885,0,0,emg6+emg6- 77,0
230,2020-12-18 13:07:40.000000000,2020-12-18 13:07:42.000000000,0.5,0.0,2.315,8.294,0.718,0.993,0,0,emg6+emg6- 77,0
231,2020-12-18 13:07:42.000000000,2020-12-18 13:07:44.000000000,0.857,0.643,1.013,2.791,0.666,0.931,0,0,emg6+emg6- 77,0
232,2020-12-18 13:07:44.000000000,2020-12-18 13:07:46.000000000,0.667,0.533,-0.038,-1.019,0.522,0.884,0,0,emg6+emg6- 77,0
233,2020-12-18 13:07:46.000000000,2020-12-18 13:07:48.000000000,0.5,0.688,0.803,0.386,0.509,0.898,0,0,emg6+emg6- 77,0
234,2020-12-18 13:07:48.000000000,2020-12-18 13:07:50.000000000,0.857,0.667,0.694,2.48,0.473,0.927,1,1,emg6+emg6- 77,1
235,2020-12-18 13:07:50.000000000,2020-12-18 13:07:52.000000000,0.667,0.541,2.407,9.443,0.515,0.944,1,1,emg6+emg6- 77,1
236,2020-12-18 13:07:52.000000000,2020-12-18 13:07:54.000000000,0.857,0.718,1.962,7.397,0.505,0.93,1,1,emg6+emg6- 77,1
237,2020-12-18 13:07:54.000000000,2020-12-18 13:07:56.000000000,0.857,0.589,2.689,11.196,0.457,0.99,1,1,emg6+emg6- 77,1
238,2020-12-18 13:07:56.000000000,2020-12-18 13:07:58.000000000,1.0,0.501,2.347,8.516,0.484,0.945,1,1,emg6+emg6- 77,1
239,2020-12-18 13:07:58.000000000,2020-12-18 13:08:00.000000000,1.0,0.678,1.96,7.262,0.482,0.925,1,1,emg6+emg6- 77,1
240,2020-12-18 13:08:00.000000000,2020-12-18 13:08:02.000000000,0.857,0.768,2.092,8.049,0.487,0.979,1,1,emg6+emg6- 77,1
241,2020-12-18 13:08:02.000000000,2020-12-18 13:08:04.000000000,0.667,0.517,2.426,10.6,0.481,0.944,1,1,emg6+emg6- 77,1
242,2020-12-18 13:08:04.000000000,2020-12-18 13:08:06.000000000,0.667,0.588,1.853,7.813,0.428,0.935,1,1,emg6+emg6- 77,1
243,2020-12-18 13:08:06.000000000,2020-12-18 13:08:08.000000000,0.667,0.605,2.602,10.658,0.462,0.963,1,1,emg6+emg6- 77,1
244,2020-12-18 13:08:08.000000000,2020-12-18 13:08:10.000000000,1.0,0.643,2.189,9.631,0.495,0.946,1,1,emg6+emg6- 77,1
245,2020-12-18 13:08:10.000000000,2020-12-18 13:08:12.000000000,0.8,0.73,1.708,6.454,0.499,0.928,1,1,emg6+emg6- 77,1
246,2020-12-18 13:08:12.000000000,2020-12-18 13:08:14.000000000,0.8,0.788,1.753,8.217,0.495,0.946,1,1,emg6+emg6- 77,1
247,2020-12-18 13:08:14.000000000,2020-12-18 13:08:16.000000000,0.8,0.928,2.364,10.53,0.429,0.963,1,1,emg6+emg6- 77,1
248,2020-12-18 13:08:16.000000000,2020-12-18 13:08:18.000000000,1.0,0.462,2.928,12.226,0.399,0.976,1,1,emg6+emg6- 77,1
249,2020-12-18 13:08:18.000000000,2020-12-18 13:08:20.000000000,0.8,0.94,2.105,8.82,0.435,0.949,1,1,emg6+emg6- 77,1
250,2020-12-18 13:08:20.000000000,2020-12-18 13:08:22.000000000,0.8,0.899,2.222,8.303,0.476,0.94,1,1,emg6+emg6- 77,1
251,2020-12-18 13:08:22.000000000,2020-12-18 13:08:24.000000000,0.8,0.825,2.436,10.932,0.488,0.964,1,1,emg6+emg6- 77,1
252,2020-12-18 13:08:24.000000000,2020-12-18 13:08:26.000000000,0.8,0.745,2.604,10.278,0.488,0.949,1,1,emg6+emg6- 77,1
253,2020-12-18 13:08:26.000000000,2020-12-18 13:08:28.000000000,1.0,0.675,2.27,8.929,0.465,0.953,1,1,emg6+emg6- 77,1
254,2020-12-18 13:08:28.000000000,2020-12-18 13:08:30.000000000,1.0,0.619,2.125,8.424,0.48,0.955,1,1,emg6+emg6- 77,1
255,2020-12-18 13:08:30.000000000,2020-12-18 13:08:32.000000000,0.667,0.644,-0.128,3.09,0.526,0.933,1,1,emg6+emg6- 77,1
256,2020-12-18 13:08:32.000000000,2020-12-18 13:08:34.000000000,0.8,0.733,1.879,7.469,0.438,0.936,1,1,emg6+emg6- 77,1
257,2020-12-18 13:08:34.000000000,2020-12-18 13:08:36.000000000,0.8,0.753,2.445,10.408,0.411,0.98,1,1,emg6+emg6- 77,1
258,2020-12-18 13:08:36.000000000,2020-12-18 13:08:38.000000000,0.8,0.715,1.602,7.072,0.477,0.945,1,1,emg6+emg6- 77,1
259,2020-12-18 13:08:38.000000000,2020-12-18 13:08:40.000000000,0.8,0.806,2.375,10.236,0.456,0.977,1,1,emg6+emg6- 77,1
260,2020-12-18 13:08:40.000000000,2020-12-18 13:08:42.000000000,1.0,0.471,1.942,8.511,0.483,0.962,1,1,emg6+emg6- 77,1
261,2020-12-18 13:08:42.000000000,2020-12-18 13:08:44.000000000,1.0,0.454,1.73,5.207,0.489,0.943,1,1,emg6+emg6- 77,1
262,2020-12-18 13:08:44.000000000,2020-12-18 13:08:46.000000000,0.857,0.797,2.135,7.872,0.479,0.967,1,1,emg6+emg6- 77,1
263,2020-12-18 13:08:46.000000000,2020-12-18 13:08:48.000000000,0.667,0.533,1.876,7.738,0.493,0.942,1,1,emg6+emg6- 77,1
264,2020-12-18 13:08:48.000000000,2020-12-18 13:08:50.000000000,0.667,0.606,2.349,9.427,0.45,0.972,1,1,emg6+emg6- 77,1
265,2020-12-18 13:08:50.000000000,2020-12-18 13:08:52.000000000,1.0,0.629,2.061,8.305,0.443,0.952,1,1,emg6+emg6- 77,1
266,2020-12-18 13:08:52.000000000,2020-12-18 13:08:54.000000000,1.0,0.647,2.667,11.202,0.405,0.981,1,1,emg6+emg6- 77,1
267,2020-12-18 13:08:54.000000000,2020-12-18 13:08:56.000000000,1.0,0.638,2.321,9.923,0.486,0.965,1,1,emg6+emg6- 77,1
268,2020-12-18 13:08:56.000000000,2020-12-18 13:08:58.000000000,1.0,0.661,1.935,8.191,0.486,0.947,1,1,emg6+emg6- 77,1
269,2020-12-18 13:08:58.000000000,2020-12-18 13:09:00.000000000,1.0,0.639,2.681,11.116,0.485,0.98,1,1,emg6+emg6- 77,1
270,2020-12-18 13:09:00.000000000,2020-12-18 13:09:02.000000000,0.667,0.601,2.217,9.274,0.442,0.95,1,1,emg6+emg6- 77,1
271,2020-12-18 13:09:02.000000000,2020-12-18 13:09:04.000000000,0.667,0.606,2.307,10.013,0.498,0.95,1,1,emg6+emg6- 77,1
272,2020-12-18 13:09:04.000000000,2020-12-18 13:09:06.000000000,1.0,0.633,1.676,5.854,0.459,0.93,1,1,emg6+emg6- 77,1
273,2020-12-18 13:09:06.000000000,2020-12-18 13:09:08.000000000,0.8,0.705,2.063,8.28,0.486,0.948,1,1,emg6+emg6- 77,1
274,2020-12-18 13:09:08.000000000,2020-12-18 13:09:10.000000000,0.857,0.762,2.237,9.198,0.512,0.972,1,1,emg6+emg6- 77,1
275,2020-12-18 13:09:10.000000000,2020-12-18 13:09:12.000000000,0.667,0.511,1.322,4.157,0.467,0.927,1,1,emg6+emg6- 77,1
276,2020-12-18 13:09:12.000000000,2020-12-18 13:09:14.000000000,0.667,0.575,1.135,4.101,0.483,0.936,1,1,emg6+emg6- 77,1
277,2020-12-18 13:09:14.000000000,2020-12-18 13:09:16.000000000,0.8,0.705,2.473,10.483,0.467,0.989,1,1,emg6+emg6- 77,1
278,2020-12-18 13:09:16.000000000,2020-12-18 13:09:18.000000000,0.8,0.835,1.856,7.744,0.466,0.96,1,1,emg6+emg6- 77,1
279,2020-12-18 13:09:18.000000000,2020-12-18 13:09:20.000000000,0.8,0.75,2.142,8.626,0.456,0.968,1,1,emg6+emg6- 77,1
280,2020-12-18 13:09:20.000000000,2020-12-18 13:09:22.000000000,0.667,0.622,1.962,7.852,0.509,0.944,1,1,emg6+emg6- 77,1
281,2020-12-18 13:09:22.000000000,2020-12-18 13:09:24.000000000,0.667,0.543,2.604,11.04,0.47,0.965,1,1,emg6+emg6- 77,1
282,2020-12-18 13:09:24.000000000,2020-12-18 13:09:26.000000000,0.667,0.524,1.913,8.36,0.491,0.941,1,1,emg6+emg6- 77,1
283,2020-12-18 13:09:26.000000000,2020-12-18 13:09:28.000000000,0.667,0.551,2.389,10.329,0.435,0.966,1,1,emg6+emg6- 77,1
284,2020-12-18 13:09:28.000000000,2020-12-18 13:09:30.000000000,0.667,0.523,2.438,10.483,0.442,0.96,1,1,emg6+emg6- 77,1
285,2020-12-18 13:09:30.000000000,2020-12-18 13:09:32.000000000,0.667,0.51,1.641,8.03,0.482,0.969,1,1,emg6+emg6- 77,1
286,2020-12-18 13:09:32.000000000,2020-12-18 13:09:34.000000000,0.667,0.536,2.494,10.108,0.474,0.969,1,1,emg6+emg6- 77,1
287,2020-12-18 13:09:34.000000000,2020-12-18 13:09:36.000000000,0.667,0.635,1.287,6.337,0.444,0.932,1,1,emg6+emg6- 77,1
288,2020-12-18 13:09:36.000000000,2020-12-18 13:09:38.000000000,1.0,0.645,1.544,7.268,0.5,0.931,1,1,emg6+emg6- 77,1
289,2020-12-18 13:09:38.000000000,2020-12-18 13:09:40.000000000,0.667,0.615,1.639,6.622,0.486,0.936,1,1,emg6+emg6- 77,1
290,2020-12-18 13:09:40.000000000,2020-12-18 13:09:42.000000000,1.0,0.636,2.041,9.826,0.478,0.972,1,1,emg6+emg6- 77,1
291,2020-12-18 13:09:42.000000000,2020-12-18 13:09:44.000000000,0.8,0.76,2.929,12.96,0.478,0.993,1,1,emg6+emg6- 77,1
292,2020-12-18 13:09:44.000000000,2020-12-18 13:09:46.000000000,1.0,0.691,3.066,14.889,0.488,0.983,1,1,emg6+emg6- 77,1
293,2020-12-18 13:09:46.000000000,2020-12-18 13:09:48.000000000,0.667,0.608,2.375,12.092,0.447,0.982,1,1,emg6+emg6- 77,1
294,2020-12-18 13:09:48.000000000,2020-12-18 13:09:50.000000000,0.667,0.562,1.287,4.696,0.484,0.942,1,1,emg6+emg6- 77,1
295,2020-12-18 13:09:50.000000000,2020-12-18 13:09:52.000000000,1.0,0.641,2.204,8.903,0.481,0.967,1,1,emg6+emg6- 77,1
296,2020-12-18 13:09:52.000000000,2020-12-18 13:09:54.000000000,1.0,0.678,2.264,10.481,0.474,0.967,1,1,emg6+emg6- 77,1
297,2020-12-18 13:09:54.000000000,2020-12-18 13:09:56.000000000,0.667,0.618,2.792,13.201,0.454,0.982,1,1,emg6+emg6- 77,1
298,2020-12-18 13:09:56.000000000,2020-12-18 13:09:58.000000000,0.5,0.482,1.137,4.746,0.481,0.955,1,1,emg6+emg6- 77,1
299,2020-12-18 13:09:58.000000000,2020-12-18 13:10:00.000000000,0.857,0.831,2.014,7.027,0.462,0.982,1,1,emg6+emg6- 77,1
300,2020-12-18 13:10:00.000000000,2020-12-18 13:10:02.000000000,0.667,0.533,2.178,7.97,0.408,0.996,1,1,emg6+emg6- 77,1
301,2020-12-18 13:10:02.000000000,2020-12-18 13:10:04.000000000,0.667,0.527,2.337,10.462,0.491,0.966,1,1,emg6+emg6- 77,1
302,2020-12-18 13:10:04.000000000,2020-12-18 13:10:06.000000000,0.667,0.568,2.511,10.292,0.475,0.993,1,1,emg6+emg6- 77,1
303,2020-12-18 13:10:06.000000000,2020-12-18 13:10:08.000000000,1.0,0.652,2.007,6.886,0.483,0.955,1,1,emg6+emg6- 77,1
304,2020-12-18 13:10:08.000000000,2020-12-18 13:10:10.000000000,0.857,0.728,1.111,3.684,0.457,0.97,1,1,emg6+emg6- 77,1
305,2020-12-18 13:10:10.000000000,2020-12-18 13:10:12.000000000,0.5,0.493,0.752,0.804,0.581,0.802,0,0,emg6+emg6- 77,0
306,2020-12-18 13:10:12.000000000,2020-12-18 13:10:14.000000000,1.0,0.64,1.598,5.313,0.507,0.931,1,1,emg6+emg6- 77,1
307,2020-12-18 13:10:14.000000000,2020-12-18 13:10:16.000000000,1.0,0.628,2.601,10.908,0.461,0.976,1,1,emg6+emg6- 77,1
308,2020-12-18 13:10:16.000000000,2020-12-18 13:10:18.000000000,0.667,0.572,1.994,8.04,0.456,0.968,1,1,emg6+emg6- 77,1
309,2020-12-18 13:10:18.000000000,2020-12-18 13:10:20.000000000,0.667,0.515,2.196,9.502,0.441,0.95,1,1,emg6+emg6- 77,1
310,2020-12-18 13:10:20.000000000,2020-12-18 13:10:22.000000000,0.667,0.527,1.859,8.489,0.443,0.955,1,1,emg6+emg6- 77,1
311,2020-12-18 13:10:22.000000000,2020-12-18 13:10:24.000000000,0.5,0.495,2.609,12.569,0.471,0.959,1,1,emg6+emg6- 77,1
312,2020-12-18 13:10:24.000000000,2020-12-18 13:10:26.000000000,0.8,0.915,2.557,10.841,0.439,0.994,1,1,emg6+emg6- 77,1
313,2020-12-18 13:10:26.000000000,2020-12-18 13:10:28.000000000,0.8,0.792,0.535,2.154,0.416,0.9,1,1,emg6+emg6- 77,1
314,2020-12-18 13:10:28.000000000,2020-12-18 13:10:30.000000000,0.8,0.825,2.833,12.839,0.46,0.996,1,1,emg6+emg6- 77,1
315,2020-12-18 13:10:30.000000000,2020-12-18 13:10:32.000000000,0.8,0.813,1.486,5.356,0.452,0.986,1,1,emg6+emg6- 77,1
316,2020-12-18 13:10:32.000000000,2020-12-18 13:10:34.000000000,1.0,0.698,1.864,7.385,0.461,0.957,1,1,emg6+emg6- 77,1
317,2020-12-18 13:10:34.000000000,2020-12-18 13:10:36.000000000,0.667,0.628,2.033,8.683,0.438,0.981,1,1,emg6+emg6- 77,1
318,2020-12-18 13:10:36.000000000,2020-12-18 13:10:38.000000000,0.8,0.51,2.132,10.208,0.461,0.948,1,1,emg6+emg6- 77,1
319,2020-12-18 13:10:38.000000000,2020-12-18 13:10:40.000000000,0.8,0.812,2.744,11.311,0.476,0.978,1,1,emg6+emg6- 77,1
320,2020-12-18 13:10:40.000000000,2020-12-18 13:10:42.000000000,0.667,0.614,2.262,8.512,0.442,0.998,1,1,emg6+emg6- 77,1
321,2020-12-18 13:10:42.000000000,2020-12-18 13:10:44.000000000,0.8,0.482,0.94,5.218,0.466,0.952,1,1,emg6+emg6- 77,1
322,2020-12-18 13:10:44.000000000,2020-12-18 13:10:46.000000000,0.8,0.889,1.602,5.42,0.447,0.976,1,1,emg6+emg6- 77,1
323,2020-12-18 13:10:46.000000000,2020-12-18 13:10:48.000000000,0.8,0.811,2.594,10.616,0.451,0.979,1,1,emg6+emg6- 77,1
324,2020-12-18 13:10:48.000000000,2020-12-18 13:10:50.000000000,0.8,0.716,0.156,1.824,0.515,0.969,0,0,emg6+emg6- 77,0
325,2020-12-18 13:10:50.000000000,2020-12-18 13:10:52.000000000,1.0,0.689,2.336,9.337,0.451,0.977,1,1,emg6+emg6- 77,1
326,2020-12-18 13:10:52.000000000,2020-12-18 13:10:54.000000000,1.0,0.636,2.195,8.316,0.449,0.964,1,1,emg6+emg6- 77,1
327,2020-12-18 13:10:54.000000000,2020-12-18 13:10:56.000000000,0.4,0.526,2.153,8.58,0.444,0.966,1,1,emg6+emg6- 77,1
328,2020-12-18 13:10:56.000000000,2020-12-18 13:10:58.000000000,0.8,0.479,1.872,3.679,0.481,0.926,1,1,emg6+emg6- 77,1
329,2020-12-18 13:10:58.000000000,2020-12-18 13:11:00.000000000,0.8,0.887,1.306,3.33,0.449,0.937,1,1,emg6+emg6- 77,1
330,2020-12-18 13:11:00.000000000,2020-12-18 13:11:02.000000000,0.667,0.903,1.576,6.758,0.458,0.959,1,1,emg6+emg6- 77,1
331,2020-12-18 13:11:02.000000000,2020-12-18 13:11:04.000000000,0.667,0.499,1.433,4.552,0.463,0.971,1,1,emg6+emg6- 77,1
332,2020-12-18 13:11:04.000000000,2020-12-18 13:11:06.000000000,0.667,0.545,1.903,8.359,0.456,0.964,1,1,emg6+emg6- 77,1
333,2020-12-18 13:11:06.000000000,2020-12-18 13:11:08.000000000,0.667,0.602,2.55,10.679,0.474,0.974,1,1,emg6+emg6- 77,1
334,2020-12-18 13:11:08.000000000,2020-12-18 13:11:10.000000000,0.8,0.489,2.758,14.039,0.455,0.968,1,1,emg6+emg6- 77,1
335,2020-12-18 13:11:10.000000000,2020-12-18 13:11:12.000000000,0.8,0.82,3.074,13.825,0.463,0.986,1,1,emg6+emg6- 77,1
336,2020-12-18 13:11:12.000000000,2020-12-18 13:11:14.000000000,1.0,0.68,1.498,5.856,0.407,0.974,1,1,emg6+emg6- 77,1
337,2020-12-18 13:11:14.000000000,2020-12-18 13:11:16.000000000,0.8,0.704,1.635,7.162,0.482,0.939,1,1,emg6+emg6- 77,1
338,2020-12-18 13:11:16.000000000,2020-12-18 13:11:18.000000000,0.8,0.849,2.145,7.973,0.408,0.948,1,1,emg6+emg6- 77,1
339,2020-12-18 13:11:18.000000000,2020-12-18 13:11:20.000000000,0.8,0.863,3.312,15.783,0.473,0.988,1,1,emg6+emg6- 77,1
340,2020-12-18 13:11:20.000000000,2020-12-18 13:11:22.000000000,0.8,0.782,2.667,11.611,0.453,0.991,1,1,emg6+emg6- 77,1
341,2020-12-18 13:11:22.000000000,2020-12-18 13:11:24.000000000,1.0,0.661,1.04,3.915,0.418,0.934,1,1,emg6+emg6- 77,1
342,2020-12-18 13:11:24.000000000,2020-12-18 13:11:26.000000000,1.0,0.666,0.787,3.835,0.484,0.917,1,1,emg6+emg6- 77,1
343,2020-12-18 13:11:26.000000000,2020-12-18 13:11:28.000000000,0.857,0.718,1.813,5.82,0.482,0.957,1,1,emg6+emg6- 77,1
344,2020-12-18 13:11:28.000000000,2020-12-18 13:11:30.000000000,0.667,0.538,2.725,11.484,0.473,0.982,1,1,emg6+emg6- 77,1
345,2020-12-18 13:11:30.000000000,2020-12-18 13:11:32.000000000,0.8,0.485,2.557,11.469,0.449,0.978,1,1,emg6+emg6- 77,1
346,2020-12-18 13:11:32.000000000,2020-12-18 13:11:34.000000000,0.8,0.772,-0.601,1.012,0.486,0.917,1,1,emg6+emg6- 77,1
347,2020-12-18 13:11:34.000000000,2020-12-18 13:11:36.000000000,0.8,0.736,-0.552,0.597,0.474,0.842,1,0,emg6+emg6- 77,0
348,2020-12-18 13:11:36.000000000,2020-12-18 13:11:38.000000000,0.8,0.79,1.58,9.047,0.486,0.947,1,1,emg6+emg6- 77,1
349,2020-12-18 13:11:38.000000000,2020-12-18 13:11:40.000000000,1.0,0.687,2.268,8.9,0.483,0.979,1,1,emg6+emg6- 77,1
350,2020-12-18 13:11:40.000000000,2020-12-18 13:11:42.000000000,0.5,0.523,3.043,14.991,0.459,0.967,1,1,emg6+emg6- 77,1
351,2020-12-18 13:11:42.000000000,2020-12-18 13:11:44.000000000,0.8,0.897,1.292,5.662,0.403,0.944,1,1,emg6+emg6- 77,1
352,2020-12-18 13:11:44.000000000,2020-12-18 13:11:46.000000000,0.8,0.903,2.3,8.855,0.48,0.991,1,1,emg6+emg6- 77,1
353,2020-12-18 13:11:46.000000000,2020-12-18 13:11:48.000000000,0.8,0.861,2.324,9.333,0.446,0.997,1,1,emg6+emg6- 77,1
354,2020-12-18 13:11:48.000000000,2020-12-18 13:11:50.000000000,0.8,0.719,2.675,11.281,0.463,0.986,1,1,emg6+emg6- 77,1
355,2020-12-18 13:11:50.000000000,2020-12-18 13:11:52.000000000,0.667,0.613,2.394,10.534,0.437,0.977,1,1,emg6+emg6- 77,1
